LocationID,Region,Province,City,Locality,Locality_Type,Elevation (m),decimalLatitude,decimalLongitude,MAT (℃),MAP (mm),Area (ha),EstablishedYear,ScientificName,Family,Genus,SpecificEpithet,TaxonRank,Bird_MigrantStatus,Bird_SurveyTime,SourceID,SourceType,Source,Source_CN
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Lanius schach (Linnaeus, 1758)",Laniidae,Lanius,schach,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Lanius cristatus (Linnaeus, 1758)",Laniidae,Lanius,cristatus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Oriolus chinensis (Linnaeus, 1766)",Oriolidae,Oriolus,chinensis,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Acridotheres cristatellus (Linnaeus, 1758)",Sturnidae,Acridotheres,cristatellus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Sturnus cineraceus (Temminck, 1835)",Sturnidae,Sturnus,cineraceus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Phoenicurus auroreus (Pallas, 1776)",Muscicapidae,Phoenicurus,auroreus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Turdus merula (Linnaeus, 1758)",Turdidae,Turdus,merula,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Muscicapa dauurica (Pallas, 1811)",Muscicapidae,Muscicapa,dauurica,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Muscicapa sibirica (Gmelin, 1789)",Muscicapidae,Muscicapa,sibirica,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Paradoxornis webbianus (Gould, 1852)",Paradoxornithidae,Paradoxornis,webbianus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Cisticola juncidis (Rafinesque, 1810)",Cisticolidae,Cisticola,juncidis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Prinia inornata (Sykes, 1832)",Cisticolidae,Prinia,inornata,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Zosterops japonicus (Temminck & Schlegel, 1845)",Zosteropidae,Zosterops,japonicus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Phylloscopus inornatus (Blyth, 1842)",Phylloscopidae,Phylloscopus,inornatus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Aegithalos caudatus (Linnaeus, 1758)",Aegithalidae,Aegithalos,caudatus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Passer montanus (Linnaeus, 1758)",Passeridae,Passer,montanus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Fringilla montifringilla (Linnaeus, 1758)",Fringillidae,Fringilla,montifringilla,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Carduelis sinica (Linnaeus, 1766)",Fringillidae,Carduelis,sinica,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Eophona personata (Temminck & Schlegel, 1848)",Fringillidae,Eophona,personata,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Emberiza rustica (Pallas, 1776)",Emberizidae,Emberiza,rustica,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Emberiza elegans (Temminck, 1836)",Emberizidae,Emberiza,elegans,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
391,Eastern,Shanghai,Shanghai,Shanghai Chenshan Botanical Garden,Park,4,31.07388889,121.2163889,16.08333333,947,129.85,2007,"Emberiza spodocephala (Pallas, 1776)",Emberizidae,Emberiza,spodocephala,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Tachybaptus ruficollis (Pallas, 1764)",Podicipedidae,Tachybaptus,ruficollis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Egretta garzetta (Linnaeus, 1766)",Ardeidae,Egretta,garzetta,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Nycticorax nycticorax (Linnaeus, 1758)",Ardeidae,Nycticorax,nycticorax,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Stigmatopelia chinensis (Scopoli, 1768)",Columbidae,Stigmatopelia,chinensis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Parus major (Linnaeus, 1758)",Paridae,Parus,major,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Hirundo rustica (Linnaeus, 1758)",Laridae,Hirundo,rustica,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Motacilla alba (Linnaeus, 1758)",Motacillidae,Motacilla,alba,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Motacilla cinerea (Tunstall, 1771)",Motacillidae,Motacilla,cinerea,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Anthus hodgsoni (Richmond, 1907)",Motacillidae,Anthus,hodgsoni,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Pycnonotus sinensis (Gmelin, 1789)",Pycnonotidae,Pycnonotus,sinensis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Lanius schach (Linnaeus, 1758)",Laniidae,Lanius,schach,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Acridotheres cristatellus (Linnaeus, 1758)",Sturnidae,Acridotheres,cristatellus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Sturnus sericeus (Gmelin, 1789)",Sturnidae,Sturnus,sericeus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Sturnus cineraceus (Temminck, 1835)",Sturnidae,Sturnus,cineraceus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Cyanopica cyanus (Pallas, 1776)",Corvidae,Cyanopica,cyanus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Urocissa erythrorhyncha (Boddaert, 1783)",Corvidae,Urocissa,erythrorhyncha,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Tarsiger cyanurus (Pallas, 1773)",Muscicapidae,Tarsiger,cyanurus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Phoenicurus auroreus (Pallas, 1776)",Muscicapidae,Phoenicurus,auroreus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Zoothera dauma (Latham, 1790)",Turdidae,Zoothera,dauma,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Turdus merula (Linnaeus, 1758)",Turdidae,Turdus,merula,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Turdus pallidus (Gmelin, 1789)",Turdidae,Turdus,pallidus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Turdus naumanni (Temminck, 1820)",Turdidae,Turdus,naumanni,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Ficedula mugimaki (Temminck, 1836)",Muscicapidae,Ficedula,mugimaki,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Paradoxornis webbianus (Gould, 1852)",Paradoxornithidae,Paradoxornis,webbianus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Phylloscopus proregulus (Pallas, 1811)",Phylloscopidae,Phylloscopus,proregulus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Phylloscopus inornatus (Blyth, 1842)",Phylloscopidae,Phylloscopus,inornatus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Regulus regulus (Linnaeus, 1758)",Regulidae,Regulus,regulus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Passer montanus (Linnaeus, 1758)",Passeridae,Passer,montanus,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Lonchura striata (Linnaeus, 1766)",Estrildidae,Lonchura,striata,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Carduelis spinus (Linnaeus, 1758)",Fringillidae,Carduelis,spinus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Eophona personata (Temminck & Schlegel, 1848)",Fringillidae,Eophona,personata,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
392,Eastern,Shanghai,Shanghai,Shanghai Gongqing Forest Park,Park,7,31.32527778,121.5480556,16.38750003,1063,112.79,1982,"Emberiza spodocephala (Pallas, 1776)",Emberizidae,Emberiza,spodocephala,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
393,Eastern,Shanghai,Shanghai,Shanghai Riviera Forest Park,Park,6,31.25,120.5666667,15.77916658,941,125.01,2003,"Tachybaptus ruficollis (Pallas, 1764)",Podicipedidae,Tachybaptus,ruficollis,Species,R,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
393,Eastern,Shanghai,Shanghai,Shanghai Riviera Forest Park,Park,6,31.25,120.5666667,15.77916658,941,125.01,2003,"Mesophoyx intermedia (Wagler, 1829)",Ardeidae,Mesophoyx,intermedia,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
393,Eastern,Shanghai,Shanghai,Shanghai Riviera Forest Park,Park,6,31.25,120.5666667,15.77916658,941,125.01,2003,"Egretta garzetta (Linnaeus, 1766)",Ardeidae,Egretta,garzetta,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
393,Eastern,Shanghai,Shanghai,Shanghai Riviera Forest Park,Park,6,31.25,120.5666667,15.77916658,941,125.01,2003,"Ardeola bacchus (Bonaparte, 1855)",Ardeidae,Ardeola,bacchus,Species,M,Whole year,240,Paper,"Ye X (2016) The effects of urban landscape pattern on bird community structure. (Master's thesis). Available from China Integrated Knowledge Resources database. (UDC, 10269).","叶辛. (2016) 城市景观格局对鸟类群落结构的作用机制. (硕士论文, 华东师范大学)."
